rate_date,currency,rate_to_usd
2026-04-11,SGD,0.76968
2026-04-12,SGD,0.770987
2026-04-13,SGD,0.766238
2026-04-14,SGD,0.769836
2026-04-15,SGD,0.772774
2026-04-16,SGD,0.773821
2026-04-17,SGD,0.772029
2026-04-18,SGD,0.770149
2026-04-19,SGD,0.773604
2026-04-20,SGD,0.771881
2026-04-21,SGD,0.776267
2026-04-22,SGD,0.77617
2026-04-23,SGD,0.77621
2026-04-24,SGD,0.77467
2026-04-25,SGD,0.777309
2026-04-26,SGD,0.780072
2026-04-27,SGD,0.782611
2026-04-28,SGD,0.786027
2026-04-29,SGD,0.780938
2026-04-30,SGD,0.7814
2026-05-01,SGD,0.783504
2026-05-02,SGD,0.784968
2026-05-03,SGD,0.784723
2026-05-04,SGD,0.785344
2026-05-05,SGD,0.785149
2026-05-06,SGD,0.783864
2026-05-07,SGD,0.784109
2026-05-08,SGD,0.782727
2026-05-09,SGD,0.779122
2026-05-10,SGD,0.782312
2026-05-11,SGD,0.781829
2026-05-12,SGD,0.78138
2026-05-13,SGD,0.774691
2026-05-14,SGD,0.772927
2026-05-15,SGD,0.770734
2026-05-16,SGD,0.772583
2026-05-17,SGD,0.775302
2026-05-18,SGD,0.778736
2026-05-19,SGD,0.778679
2026-05-20,SGD,0.780757
2026-05-21,SGD,0.778137
2026-05-22,SGD,0.782175
2026-05-23,SGD,0.782727
2026-05-24,SGD,0.782899
2026-05-25,SGD,0.782041
2026-05-26,SGD,0.785692
2026-05-27,SGD,0.784824
2026-05-28,SGD,0.786128
2026-05-29,SGD,0.787226
2026-05-30,SGD,0.789606
2026-05-31,SGD,0.791344
2026-06-01,SGD,0.789611
2026-06-02,SGD,0.789042
2026-06-03,SGD,0.79305
2026-06-04,SGD,0.792526
2026-06-05,SGD,0.794348
2026-06-06,SGD,0.797361
2026-06-07,SGD,0.796044
2026-06-08,SGD,0.79985
2026-06-09,SGD,0.800321
2026-06-10,SGD,0.800286
2026-06-11,SGD,0.799093
2026-06-12,SGD,0.797319
2026-06-13,SGD,0.800532
2026-06-14,SGD,0.801842
2026-06-15,SGD,0.800506
2026-06-16,SGD,0.797015
2026-06-17,SGD,0.797355
2026-06-18,SGD,0.797782
2026-06-19,SGD,0.797685
2026-06-20,SGD,0.802398
2026-06-21,SGD,0.801819
2026-06-22,SGD,0.800914
2026-06-23,SGD,0.798931
2026-06-24,SGD,0.794805
2026-06-25,SGD,0.795036
2026-06-26,SGD,0.791014
2026-06-27,SGD,0.78441
2026-06-28,SGD,0.777163
2026-06-29,SGD,0.776375
2026-06-30,SGD,0.774201
2026-07-01,SGD,0.775336
