opportunity_id,account_id,opportunity_name,owner_user_id,opportunity_type,amount,currency,created_date,close_date,stage_name,is_closed,is_won,forecast_category,lead_source
O11786,A1138,Northwind Digital SA - New Business,U210,New Business,227500.0,USD,2024-05-18,2024-12-17,6-Closed Lost,True,False,Closed,Event
O11033,A1373,Auriga Ventures Pte Ltd - New Business,U223,New Business,11300.0,SGD,2024-06-05,2024-08-08,6-Closed Lost,True,False,Closed,Outbound
O10656,A1238,Quarry Networks PLC - Expansion,U201,Expansion,6678.0,USD,2024-07-31,2024-08-27,5-Closed Won,True,True,Closed,Inbound
O10707,A1161,Sable Securities LLC - Expansion,U217,Expansion,109410.0,GBP,2026-06-01,2026-11-29,4-Negotiation,False,False,Commit,Outbound
O10581,A1389,Inlet Partners Inc - New Business,U218,New Business,107100.0,USD,2024-08-26,2024-10-26,6-Closed Lost,True,False,Closed,Partner
O12109,A1009,Harrow Advisors SA - Renewal,U213,Renewal,333300.0,USD,2026-05-23,2026-11-18,1-Discovery,False,False,Best Case,Inbound
O10677,A1341,Bluewater Networks LLC - Renewal,U201,Renewal,13600.0,USD,2026-06-17,2026-09-21,4-Negotiation,False,False,Pipeline,Outbound
O99024,A1246,Redmond Partners GmbH - Expansion,U219,Expansion,29064.0,EUR,2024-03-07,2024-06-27,6-Closed Lost,True,False,Closed,Inbound
O10010,A1189,Orbit Trust LLC - New Business,U210,New Business,65300.0,USD,2024-08-17,2024-11-28,5-Closed Won,True,True,Closed,Referral
O12407,A1130,Stanhope Capital SA - New Business,U219,New Business,320700.0,USD,2024-10-24,2025-03-07,5-Closed Won,True,True,Closed,Outbound
O10188,A1418,Redmond Custody GmbH - Expansion,U209,Expansion,22302.0,SGD,2024-01-27,2024-05-10,5-Closed Won,True,True,Closed,Referral
O12110,A1353,Halcyon Ventures Inc - Renewal,U207,Renewal,220800.0,GBP,2025-06-25,2025-12-19,6-Closed Lost,True,False,Closed,Event
O11400,A1050,Solstice Bancorp SA - New Business,U215,New Business,39700.0,EUR,2025-05-04,2025-08-06,6-Closed Lost,True,False,Closed,Outbound
O12431,A1148,Norsk Trust Co - Expansion,U210,Expansion,8736.0,USD,2025-03-19,2025-04-06,5-Closed Won,True,True,Closed,Referral
O10127,A1227,Umbra Analytics Inc - Renewal,U216,Renewal,113000.0,USD,2025-02-09,2025-05-12,5-Closed Won,True,True,Closed,Inbound
O11887,A1207,Keystone Capital PLC - Renewal,U202,Renewal,10300.0,USD,2026-01-25,2026-02-06,5-Closed Won,True,True,Closed,Outbound
O12594,A1151,Harrow Digital Co - Expansion,U217,Expansion,40866.0,SGD,2024-12-15,2025-05-03,5-Closed Won,True,True,Closed,Inbound
O10312,A1163,Marrow Group LLC - Expansion,U206,Expansion,51156.0,USD,2025-03-13,2025-08-01,5-Closed Won,True,True,Closed,Outbound
O10533,A1208,Marrow Labs PLC - Expansion,U219,Expansion,3486.0,USD,2025-06-22,2025-08-22,6-Closed Lost,True,False,Closed,Partner
O11503,A1327,Palisade Ventures LLC - Expansion,U209,Expansion,3108.0,USD,2025-10-16,2025-12-24,6-Closed Lost,True,False,Closed,Outbound
O12567,A1330,Solstice Advisors SA - Expansion,U204,Expansion,36666.0,USD,2024-01-10,2024-04-13,5-Closed Won,True,True,Closed,Outbound
O10153,A1145,Harrow Labs Pte Ltd - Renewal,U211,Renewal,13600.0,USD,2025-10-14,2025-10-23,6-Closed Lost,True,False,Closed,Inbound
O12449,A1406,Auriga Payments Pte Ltd - New Business,U205,New Business,219100.0,EUR,2025-07-13,2026-01-11,6-Closed Lost,True,False,Closed,Inbound
O12181,A1212,Harrow Analytics LLC - Expansion,U200,Expansion,21294.0,USD,2025-05-23,2025-09-10,5-Closed Won,True,True,Closed,Event
O11674,A1063,Vertex Capital Co - Renewal,U217,Renewal,63200.0,BRL,2024-12-23,2025-04-08,5-Closed Won,True,True,Closed,Partner
O10102,A1336,Northwind Capital PLC - Renewal,U209,Renewal,53500.0,SGD,2026-02-23,2026-03-04,5-Closed Won,True,True,Closed,Inbound
O11299,A1050,Solstice Bancorp SA - New Business,U215,New Business,169400.0,EUR,2026-05-10,2026-08-02,4-Negotiation,False,False,Pipeline,Inbound
O11677,A1388,Cobalt Financial Pte Ltd - Renewal,U216,Renewal,232000.0,EUR,2026-01-26,2026-09-14,1-Discovery,False,False,Best Case,Inbound
O11939,A1261,Westford Payments PLC - Renewal,U214,Renewal,52400.0,USD,2024-12-23,2025-05-15,5-Closed Won,True,True,Closed,Partner
O11796,A1406,Auriga Payments Pte Ltd - Expansion,U205,Expansion,108066.0,EUR,2025-07-23,2026-02-08,6-Closed Lost,True,False,Closed,Partner
O11067,A1328,Vantage Partners Inc - Renewal,U221,Renewal,-2340.0,USD,2026-04-05,2026-06-03,5-Closed Won,True,True,Closed,Event
O10733,A1361,Auriga Trust PLC - New Business,U219,New Business,20400.0,USD,2025-11-06,2025-12-31,6-Closed Lost,True,False,Closed,Outbound
O11388,A1052,Norsk Advisors Co - Renewal,U206,Renewal,34100.0,USD,2024-12-17,2025-01-12,5-Closed Won,True,True,Closed,Event
O11426,A1122,Norsk Labs GmbH - New Business,U206,New Business,13300.0,USD,2024-06-04,2024-06-13,6-Closed Lost,True,False,Closed,Partner
O12240,A1113,Riverbend Trust LLC - New Business,U214,New Business,137000.0,SGD,2026-05-05,2026-05-14,6-Closed Lost,True,False,Closed,Outbound
O10067,A1268,Caldera Digital Pte Ltd - New Business,U210,New Business,56400.0,GBP,2024-10-01,2024-11-07,6-Closed Lost,True,False,Closed,Event
O10558,A1158,Auriga Labs Ltd - Renewal,U213,Renewal,13600.0,USD,2025-09-30,2025-11-16,6-Closed Lost,True,False,Closed,Outbound
O11961,A1391,Auriga Labs PLC - Renewal,U205,Renewal,146300.0,SGD,2024-05-19,2024-12-07,6-Closed Lost,True,False,Closed,Event
O10087,A1228,Marrow Ventures PLC - New Business,U218,New Business,84400.0,USD,2026-04-21,2026-06-30,6-Closed Lost,True,False,Closed,Event
O11041,A1212,Harrow Analytics LLC - New Business,U200,New Business,62600.0,USD,2024-10-16,2024-11-27,6-Closed Lost,True,False,Closed,Outbound
O11754,A1063,Vertex Capital Co - Expansion,U217,Expansion,58128.0,BRL,2025-10-24,2025-11-02,5-Closed Won,True,True,Closed,Referral
O11877,A1342,Northwind Capital Ltd - Renewal,U219,Renewal,162100.0,BRL,2025-01-17,2025-03-05,5-Closed Won,True,True,Closed,Inbound
O10700,A1057,Zenith Capital LLC - Renewal,U223,Renewal,185100.0,USD,2024-11-26,2025-02-25,5-Closed Won,True,True,Closed,Outbound
O10473,A1314,Zenith Labs Pte Ltd - New Business,U223,New Business,54000.0,USD,2026-03-25,2026-06-18,6-Closed Lost,True,False,Closed,Outbound
O10375,A1189,Orbit Trust LLC - Renewal,U210,Renewal,173500.0,USD,2025-11-17,2025-12-28,5-Closed Won,True,True,Closed,Outbound
O10971,A1121,Caldera Holdings Ltd - New Business,U219,New Business,115400.0,USD,2025-12-04,2026-01-09,5-Closed Won,True,True,Closed,Outbound
O10804,A1202,Inlet Exchange Co - Expansion,U201,Expansion,91266.0,USD,2026-01-17,2026-07-27,2-Qualified,False,False,Pipeline,Outbound
O10613,A1028,Thorne Trust PLC - New Business,U205,New Business,475400.0,USD,2024-03-11,2024-09-10,6-Closed Lost,True,False,Closed,Inbound
O10351,A1063,Vertex Capital Co - Expansion,U217,Expansion,12516.0,BRL,2026-01-21,2026-03-13,5-Closed Won,True,True,Closed,Referral
O12452,A1195,Auriga Securities Inc - New Business,U211,New Business,94900.0,USD,2025-05-15,2025-10-03,5-Closed Won,True,True,Closed,Inbound
O10943,A1030,Cobalt Digital GmbH - New Business,U202,New Business,55800.0,USD,2026-04-16,2026-07-16,2-Qualified,False,False,Pipeline,Event
O11441,A1093,Thorne Bancorp LLC - Renewal,U216,Renewal,10300.0,USD,2025-11-19,2025-12-13,5-Closed Won,True,True,Closed,Partner
O10736,A1044,Norsk Group GmbH - Expansion,U206,Expansion,37842.0,USD,2025-07-29,2025-10-22,6-Closed Lost,True,False,Closed,Outbound
O10404,A1306,Marrow Exchange Inc - Renewal,U208,Renewal,258600.0,USD,2025-09-05,2026-01-28,6-Closed Lost,True,False,Closed,Outbound
O10063,A1276,Inlet Capital GmbH - Renewal,U211,Renewal,23700.0,EUR,2024-07-20,2024-09-06,5-Closed Won,True,True,Closed,Inbound
O10955,A1101,Riverbend Analytics GmbH - New Business,U205,New Business,128400.0,GBP,2026-05-21,2026-10-13,2-Qualified,False,False,Commit,Inbound
O10946,A1304,Ardent Exchange GmbH - New Business,U209,New Business,31800.0,USD,2026-04-19,2026-06-26,6-Closed Lost,True,False,Closed,Inbound
O10869,A1004,Inlet Securities Inc - Expansion,U217,Expansion,35238.0,BRL,2026-03-18,2026-05-07,6-Closed Lost,True,False,Closed,Inbound
O11787,A1325,Meridian Securities LLC - New Business,U215,New Business,187100.0,USD,2024-05-04,2024-09-04,6-Closed Lost,True,False,Closed,Inbound
O11320,A1168,Keystone Labs PLC - Expansion,U200,Expansion,48594.0,USD,2025-06-14,2025-09-08,6-Closed Lost,True,False,Closed,Referral
O10276,A1073,Tessera Securities SA - Expansion,U213,Expansion,63672.0,SGD,2024-10-12,2025-02-04,6-Closed Lost,True,False,Closed,Referral
O11574,A1071,Westford Systems Pte Ltd - New Business,U218,New Business,146100.0,USD,2025-06-03,2025-12-31,6-Closed Lost,True,False,Closed,Partner
O98005,A9005,Orbit Networks Inc - Renewal,U217,Renewal,13600.0,USD,2026-03-21,2026-05-02,5-Closed Won,True,True,Closed,Event
O11565,A1250,Ironclad Securities Pte Ltd - New Business,U204,New Business,121100.0,USD,2025-04-12,2025-07-23,5-Closed Won,True,True,Closed,Inbound
O11442,A1138,Northwind Digital SA - New Business,U210,New Business,319400.0,USD,2024-12-15,2025-07-06,6-Closed Lost,True,False,Closed,Partner
O10526,A1392,Kestrel Group Pte Ltd - New Business,U203,New Business,8400.0,EUR,2025-11-04,2025-11-22,6-Closed Lost,True,False,Closed,Inbound
O12312,A1378,Fairlane Bancorp LLC - Expansion,U215,Expansion,51156.0,USD,2026-06-23,2026-10-14,1-Discovery,False,False,Best Case,Inbound
O10450,A1001,Fairlane Exchange SA - New Business,U220,New Business,122100.0,USD,2024-12-20,2025-03-01,6-Closed Lost,True,False,Closed,Inbound
O12066,A1168,Keystone Labs PLC - Expansion,U200,Expansion,21840.0,USD,2025-05-22,2025-07-19,5-Closed Won,True,True,Closed,Outbound
O10243,A1054,Granite Custody Inc - New Business,U213,New Business,219000.0,SGD,2025-06-08,2025-11-20,6-Closed Lost,True,False,Closed,Inbound
O10403,A1083,Tessera Networks PLC - New Business,U205,New Business,7900.0,USD,2024-02-15,2024-06-19,6-Closed Lost,True,False,Closed,Outbound
O11103,A1306,Marrow Exchange Inc - Expansion,U208,Expansion,207900.0,USD,2024-12-12,2025-06-02,5-Closed Won,True,True,Closed,Outbound
O10117,A1336,Northwind Capital PLC - Renewal,U209,Renewal,14400.0,SGD,2024-07-17,2024-09-05,6-Closed Lost,True,False,Closed,Outbound
O12527,A1335,Quarry Financial Co - Expansion,U213,Expansion,115290.0,USD,2025-12-27,2026-05-02,5-Closed Won,True,True,Closed,Inbound
O11162,A1124,Quarry Exchange SA - New Business,U214,New Business,45000.0,USD,2026-04-08,2026-06-02,6-Closed Lost,True,False,Closed,Inbound
O11055,A1149,Bluewater Systems Pte Ltd - New Business,U212,New Business,18200.0,EUR,2025-06-26,2025-09-03,6-Closed Lost,True,False,Closed,Outbound
O11659,A1204,Ironclad Trust GmbH - New Business,U203,New Business,76700.0,USD,2026-04-22,2026-06-09,6-Closed Lost,True,False,Closed,Partner
O10049,A1178,Granite Exchange Co - New Business,U203,New Business,47300.0,USD,2026-03-10,2026-05-19,6-Closed Lost,True,False,Closed,Inbound
O98016,A9500,Riverbend Labs Pte Ltd - Expansion,U202,Expansion,27006.0,USD,2025-06-07,2025-08-01,6-Closed Lost,True,False,Closed,Inbound
O11288,A1295,Norsk Ventures LLC - Renewal,U216,Renewal,12400.0,USD,2025-08-04,2025-10-04,5-Closed Won,True,True,Closed,Inbound
O11428,A1363,Riverbend Bancorp LLC - Renewal,U223,Renewal,33800.0,EUR,2024-02-02,2024-05-02,5-Closed Won,True,True,Closed,Inbound
O11098,A1162,Lattice Group GmbH - New Business,U205,New Business,170100.0,BRL,2025-02-23,2025-07-18,6-Closed Lost,True,False,Closed,Inbound
O11475,A1389,Inlet Partners Inc - New Business,U218,New Business,118700.0,USD,2025-02-20,2025-04-19,6-Closed Lost,True,False,Closed,Outbound
O12442,A1054,Granite Custody Inc - Expansion,U213,Expansion,159810.0,SGD,2026-02-18,2026-06-20,6-Closed Lost,True,False,Closed,Event
O12485,A1221,Tessera Networks Inc - Expansion,U223,Expansion,25158.0,GBP,2025-11-21,2026-04-18,6-Closed Lost,True,False,Closed,Outbound
O11476,A1138,Northwind Digital SA - New Business,U210,New Business,265300.0,USD,2026-04-22,2026-08-30,2-Qualified,False,False,Best Case,Partner
O12197,A1375,Redmond Ventures PLC - New Business,U216,New Business,183000.0,EUR,2025-03-05,2025-05-30,6-Closed Lost,True,False,Closed,Outbound
O11851,A1034,Riverbend Labs GmbH - New Business,U216,New Business,63000.0,USD,2024-06-01,2024-07-27,6-Closed Lost,True,False,Closed,Partner
O12183,A1309,Dovetail Digital Pte Ltd - New Business,U201,New Business,24500.0,USD,2025-08-26,2025-09-24,6-Closed Lost,True,False,Closed,Inbound
O11489,A1101,Riverbend Analytics GmbH - New Business,U205,New Business,248300.0,GBP,2024-12-31,2025-07-01,6-Closed Lost,True,False,Closed,Outbound
O11058,A1276,Inlet Capital GmbH - Expansion,U211,Expansion,6174.0,EUR,2025-07-14,2025-08-08,6-Closed Lost,True,False,Closed,Partner
O10239,A1349,Norsk Securities Inc - New Business,U206,New Business,10500.0,USD,2025-09-23,2025-10-23,6-Closed Lost,True,False,Closed,Inbound
O10511,A1007,Umbra Networks Inc - Expansion,U209,Expansion,19068.0,USD,2024-09-05,2025-01-02,6-Closed Lost,True,False,Closed,Outbound
O11611,A1236,Marrow Custody GmbH - Renewal,U211,Renewal,14900.0,USD,2024-11-25,2025-01-18,5-Closed Won,True,True,Closed,Outbound
O10713,A1392,Kestrel Group Pte Ltd - Renewal,U203,Renewal,29600.0,EUR,2024-02-27,2024-03-07,5-Closed Won,True,True,Closed,Inbound
O12358,A1270,Beltway Bancorp Co - New Business,U201,New Business,386100.0,SGD,2024-02-12,2024-05-01,6-Closed Lost,True,False,Closed,Partner
O10146,A1161,Sable Securities LLC - Expansion,U217,Expansion,207270.0,GBP,2025-09-08,2026-03-06,5-Closed Won,True,True,Closed,Event
O11886,A1169,Norsk Systems Ltd - New Business,U208,New Business,147500.0,USD,2025-07-28,2025-10-26,6-Closed Lost,True,False,Closed,Inbound
O12518,A1054,Granite Custody Inc - Renewal,U213,Renewal,205300.0,SGD,2026-04-30,2026-10-28,1-Discovery,False,False,Pipeline,Outbound
O12218,A1005,Auriga Systems Co - Expansion,U205,Expansion,15120.0,USD,2025-12-07,2026-03-04,5-Closed Won,True,True,Closed,Referral
O12513,A1416,Umbra Bancorp GmbH - Renewal,U203,Renewal,53400.0,SGD,2024-07-02,2024-10-03,5-Closed Won,True,True,Closed,Partner
O11446,A1296,Vertex Digital LLC - Renewal,U205,Renewal,252700.0,USD,2025-03-11,2025-07-05,6-Closed Lost,True,False,Closed,Partner
O11193,A1027,Eastgate Financial SA - Expansion,U200,Expansion,20286.0,USD,2025-04-04,2025-06-09,6-Closed Lost,True,False,Closed,Partner
O12036,A1306,Marrow Exchange Inc - Renewal,U208,Renewal,336800.0,USD,2024-10-16,2025-05-12,5-Closed Won,True,True,Closed,Inbound
O11536,A1149,Bluewater Systems Pte Ltd - Renewal,U212,Renewal,46500.0,EUR,2026-03-21,2026-05-14,6-Closed Lost,True,False,Closed,Inbound
O12026,A1332,Pinnacle Capital Co - New Business,U203,New Business,231800.0,USD,2026-04-23,2026-08-22,2-Qualified,False,False,Pipeline,Referral
O11237,A1242,Tessera Advisors SA - New Business,U209,New Business,18300.0,GBP,2025-10-23,2025-11-11,6-Closed Lost,True,False,Closed,Inbound
O12163,A1171,Inlet Exchange LLC - Expansion,U206,Expansion,21462.0,USD,2025-04-30,2025-06-24,6-Closed Lost,True,False,Closed,Inbound
O10567,A1233,Bluewater Securities Ltd - Renewal,U214,Renewal,44400.0,USD,2025-11-25,2025-12-04,5-Closed Won,True,True,Closed,Event
O12060,A1166,Kestrel Bancorp Inc - Renewal,U215,Renewal,265600.0,GBP,2024-05-18,2024-09-11,5-Closed Won,True,True,Closed,Inbound
O11524,A1354,Eastgate Analytics Ltd - Expansion,U207,Expansion,3234.0,SGD,2024-01-30,2024-04-19,5-Closed Won,True,True,Closed,Inbound
O11091,A1255,Granite Capital PLC - New Business,U207,New Business,280600.0,USD,2026-02-11,2026-07-16,3-Proposal,False,False,Best Case,Outbound
O10316,A1316,Pinnacle Payments PLC - New Business,U222,New Business,47300.0,USD,2025-10-23,2026-02-02,6-Closed Lost,True,False,Closed,Partner
O11890,A1249,Vantage Trust PLC - New Business,U204,New Business,77500.0,BRL,2024-08-01,2024-09-19,6-Closed Lost,True,False,Closed,Outbound
O12111,A1077,Meridian Custody SA - New Business,U203,New Business,33400.0,USD,2024-10-15,2024-12-25,6-Closed Lost,True,False,Closed,Inbound
O11004,A1235,Bluewater Systems LLC - New Business,U215,New Business,12900.0,BRL,2024-10-18,2024-11-30,5-Closed Won,True,True,Closed,Partner
O10354,A1388,Cobalt Financial Pte Ltd - Renewal,U216,Renewal,95000.0,EUR,2024-01-15,2024-05-18,5-Closed Won,True,True,Closed,Inbound
O10009,A1312,Quarry Trust SA - Expansion,U204,Expansion,39732.0,EUR,2025-03-24,2025-06-22,5-Closed Won,True,True,Closed,Inbound
O10493,A1154,Norsk Holdings Inc - Expansion,U223,Expansion,19068.0,GBP,2024-10-11,2024-12-08,5-Closed Won,True,True,Closed,Partner
O12566,A1012,Harrow Group Pte Ltd - Expansion,U212,Expansion,21378.0,USD,2024-06-02,2024-07-04,6-Closed Lost,True,False,Closed,Event
O11213,A1074,Vertex Systems Pte Ltd - Renewal,U213,Renewal,139300.0,GBP,2026-06-18,2026-09-08,2-Qualified,False,False,Best Case,Partner
O11596,A1023,Umbra Networks LLC - Renewal,U210,Renewal,326600.0,GBP,2024-05-06,2024-11-14,6-Closed Lost,True,False,Closed,Event
O11251,A1385,Umbra Advisors Ltd - Renewal,U211,Renewal,9300.0,USD,2025-09-04,2025-09-28,5-Closed Won,True,True,Closed,Partner
O10343,A1102,Kestrel Exchange Ltd - Expansion,U210,Expansion,58968.0,USD,2024-12-28,2025-01-06,5-Closed Won,True,True,Closed,Inbound
O10563,A1101,Riverbend Analytics GmbH - New Business,U205,New Business,164100.0,GBP,2025-06-14,2025-09-15,5-Closed Won,True,True,Closed,Inbound
O12208,A1166,Kestrel Bancorp Inc - Renewal,U215,Renewal,270800.0,GBP,2026-05-25,2026-12-31,3-Proposal,False,False,Best Case,Event
O10975,A1071,Westford Systems Pte Ltd - Renewal,U218,Renewal,149200.0,USD,2025-10-19,2026-04-06,6-Closed Lost,True,False,Closed,Partner
O12596,A1005,Auriga Systems Co - New Business,U205,New Business,107900.0,USD,2024-05-08,2024-08-26,6-Closed Lost,True,False,Closed,Referral
O11771,A1219,Stanhope Partners PLC - Expansion,U214,Expansion,30702.0,USD,2025-04-01,2025-05-31,5-Closed Won,True,True,Closed,Outbound
O12054,A1273,Fairlane Financial PLC - Renewal,U200,Renewal,156100.0,USD,2026-06-16,2026-09-14,3-Proposal,False,False,Pipeline,Outbound
O11307,A1098,Inlet Custody SA - Renewal,U223,Renewal,338600.0,USD,2026-05-27,2026-05-06,4-Negotiation,False,False,Pipeline,Event
O10323,A1327,Palisade Ventures LLC - Renewal,U209,Renewal,26600.0,USD,2024-05-22,2024-06-23,5-Closed Won,True,True,Closed,Inbound
O11935,A1278,Thorne Systems Pte Ltd - Renewal,U217,Renewal,58600.0,SGD,2024-05-03,2024-07-03,5-Closed Won,True,True,Closed,Outbound
O11151,A1070,Ardent Partners LLC - Expansion,U215,Expansion,24024.0,USD,2024-01-04,2024-03-17,6-Closed Lost,True,False,Closed,Partner
O12267,A1298,Inlet Systems GmbH - New Business,U219,New Business,147900.0,BRL,2025-02-09,2025-08-08,6-Closed Lost,True,False,Closed,Inbound
O10233,A1137,Lumen Digital Inc - Renewal,U217,Renewal,570600.0,USD,2025-06-16,2025-09-30,5-Closed Won,True,True,Closed,Referral
O10207,A1198,Westford Holdings LLC - Expansion,U217,Expansion,30450.0,USD,2024-05-02,2024-08-02,5-Closed Won,True,True,Closed,Event
O11141,A1358,Palisade Partners Co - Renewal,U217,Renewal,143800.0,BRL,2024-05-01,2024-08-10,5-Closed Won,True,True,Closed,Outbound
O10057,A1225,Fairlane Ventures Pte Ltd - Renewal,U203,Renewal,11200.0,USD,2026-06-16,2026-07-05,3-Proposal,False,False,Commit,Event
O12256,A1062,Solstice Systems Inc - Renewal,U217,Renewal,54800.0,USD,2024-12-03,2025-02-19,5-Closed Won,True,True,Closed,Outbound
O12104,A1361,Auriga Trust PLC - Renewal,U219,Renewal,11900.0,USD,2024-09-02,2024-10-02,5-Closed Won,True,True,Closed,Referral
O12122,A1086,Tessera Securities Co - Renewal,U217,Renewal,99900.0,USD,2024-07-21,2024-08-25,5-Closed Won,True,True,Closed,Partner
O11820,A1052,Norsk Advisors Co - New Business,U206,New Business,60700.0,USD,2025-06-25,2025-10-13,6-Closed Lost,True,False,Closed,Event
O11818,A1174,Granite Ventures Pte Ltd - New Business,U222,New Business,45300.0,USD,2024-04-04,2024-07-07,5-Closed Won,True,True,Closed,Inbound
O11919,A1247,Lumen Analytics Co - New Business,U217,New Business,84600.0,SGD,2025-09-04,2025-11-15,6-Closed Lost,True,False,Closed,Event
O10482,A1280,Lumen Advisors PLC - New Business,U201,New Business,600100.0,SGD,2024-09-18,2025-02-14,6-Closed Lost,True,False,Closed,Outbound
O10641,A1169,Norsk Systems Ltd - New Business,U208,New Business,283200.0,USD,2024-06-03,2024-11-12,6-Closed Lost,True,False,Closed,Partner
O12366,A1137,Lumen Digital Inc - New Business,U217,New Business,71800.0,USD,2025-09-19,2026-01-09,6-Closed Lost,True,False,Closed,Outbound
